Time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
2145.472405842126,0.22260839999999998,0.709296,-0.88088,-0.6867742,0.43532719999999997,0.945196,0.1105335,-0.4736956,0.24372529999999998,-0.0902181,-0.5853064,0.125258,0.815507,-1.139768,0.3603544,1.120917,0.850556,-0.29329649999999996,-1.333311,-0.4331299,-0.1354654,-0.8138409999999999,0.6426126,-0.242634,0.5046244
2145.7568702511476,0.5274955,0.407806,-0.6732887000000001,-0.6146147,0.50988,0.83097,0.1905708,-0.6061104,0.2711793,-0.00983227,-0.5249468,-0.0982149,0.825069,-1.040557,0.3624215,0.889791,1.1444860000000001,0.06358688,-1.329839,-0.6947143,-0.10439029999999999,-0.7229180000000001,0.917133,0.059248770000000006,0.24834109999999998
2146.032968059904,0.806477,0.1102423,-0.4157209,-0.5211717,0.5157341,0.6593363,0.2655891,-0.688128,0.2914247,0.06721673,-0.43712829999999997,-0.3062178,0.738479,-0.87724,0.3296055,0.6271825000000001,1.375906,0.4300212,-1.265376,-0.925981,-0.05606146,-0.5937939000000001,1.089837,0.3692745,-0.006245057
2146.30906586866,1.035545,-0.1581223,-0.1180627,-0.4184082,0.4439001,0.44485210000000003,0.3317587,-0.7202230000000001,0.3079699,0.130963,-0.33080740000000003,-0.48575660000000004,0.5765585000000001,-0.6547856000000001,0.2557436,0.3607394,1.5217999999999998,0.7801429999999999,-1.1382139999999998,-1.109549,0.004237394,-0.4375833,1.111068,0.6544664,-0.24479910000000002
2146.5935302776816,1.190427,-0.3844169,0.21052289999999999,-0.3235323,0.2981804,0.2085573,0.3886722,-0.705873,0.3214253,0.1774815,-0.21211259999999998,-0.6247346,0.3646993,-0.3806369,0.13972489999999999,0.11390890000000001,1.5723260000000001,1.087058,-0.948094,-1.2331130000000001,0.07013929999999999,-0.26583060000000003,0.966175,0.880054,-0.45664499999999997
2146.8696280864383,1.2486249999999999,-0.5617192,0.5621833,-0.2535015,0.09279409999999999,-0.02621444,0.4394523,-0.6498226,0.3275706,0.209601,-0.08488480000000001,-0.711368,0.1266237,-0.06810005999999999,-0.01335971,-0.0967771,1.532762,1.330448,-0.6975562999999999,-1.288882,0.1360023,-0.09154949999999999,0.6848856000000001,1.0096589999999999,-0.6308708
2147.145725895194,1.196461,-0.6839637000000001,0.920829,-0.2184014,-0.1509634,-0.23844449999999998,0.48776559999999997,-0.5568822,0.31880169999999997,0.23374189999999997,0.04554158,-0.736925,-0.1163771,0.26001989999999997,-0.19237749999999998,-0.2616173,1.4178009999999999,1.5007789999999999,-0.3920546,-1.271585,0.19641720000000001,0.06999076,0.3263918,1.013439,-0.7565879999999999
2147.4301903042156,1.037169,-0.746193,1.2495,-0.2183951,-0.4075365,-0.4125387,0.5343848999999999,-0.43152900000000005,0.2878358,0.25529,0.16874340000000002,-0.6991733,-0.34346550000000003,0.5699967,-0.3819767,-0.3769598,1.2433189999999998,1.5962589999999999,-0.04017615,-1.1780089999999999,0.2437078,0.20243229999999998,-0.04718539,0.881237,-0.8255380000000001
2147.706288112972,0.793555,-0.746991,1.490825,-0.2450203,-0.6502307,-0.5395768,0.5761707,-0.2783578,0.2309958,0.2754283,0.2697037,-0.6032131,-0.5340524,0.82068,-0.5654852,-0.44454899999999997,1.022273,1.615558,0.3434697,-1.008742,0.2661673,0.2920085,-0.39052159999999997,0.6294925,-0.8333710000000001
2147.982385921728,0.5019693000000001,-0.6885207,1.588692,-0.28399209999999997,-0.8555750000000001,-0.6171123,0.6077294999999999,-0.1030771,0.149268,0.2907996,0.334222,-0.4592798,-0.6707638,0.973217,-0.727608,-0.47025089999999997,0.766409,1.554168,0.7336910000000001,-0.769853,0.2498265,0.3320653,-0.6798960000000001,0.2958466,-0.7787919999999999
2148.2668503307495,0.20018319999999998,-0.5742485,1.5187339999999998,-0.3173884,-1.007293,-0.6475658,0.6234522,0.0867482,0.04738237,0.29534119999999997,0.3560508,-0.2801575,-0.743141,1.004052,-0.8558129999999999,-0.4620217,0.48940500000000003,1.409079,1.093911,-0.4724146,0.1837213,0.3254055,-0.9065700000000001,-0.0731248,-0.6622399
2148.5429481395063,-0.08323420000000001,-0.4079572,1.302924,-0.32638829999999996,-1.0969,-0.6352787000000001,0.6179446000000001,0.28129430000000005,-0.06767187,0.2830002,0.34088389999999996,-0.08073380000000001,-0.748951,0.9141859999999999,-0.940331,-0.4283027,0.2069144,1.187312,1.384551,-0.13109389999999999,0.06575373,0.2825277,-1.066702,-0.4330627,-0.48606879999999997
2148.8190459482626,-0.3319183,-0.1950564,0.99554,-0.29613920000000005,-1.120938,-0.5834157,0.5853854999999999,0.4678212,-0.1877281,0.2506385,0.3044153,0.12073880000000001,-0.6923966,0.728224,-0.973623,-0.3774071,-0.06612515000000001,0.9090969999999999,1.578255,0.2356298,-0.09431239999999999,0.2170161,-1.155119,-0.7486499999999999,-0.2575811
2149.103510357284,-0.5373053,0.05592391000000001,0.6528697,-0.22058889999999998,-1.078371,-0.4931731,0.5199747,0.6301043,-0.30416540000000003,0.2006368,0.2657473,0.3027458,-0.5813619000000001,0.48359569999999996,-0.950691,-0.31707830000000004,-0.3172561,0.6020427,1.670347,0.6045227999999999,-0.276472,0.14156380000000002,-1.166018,-0.995736,0.00600285
2149.37960816604,-0.6929166999999999,0.3322298,0.3115357,-0.1027439,-0.9707530000000001,-0.3672284,0.41830809999999996,0.749966,-0.4084451,0.1417836,0.23996209999999998,0.4444475,-0.4256035,0.21709520000000002,-0.870289,-0.2539033,-0.5359424,0.2917509,1.674232,0.950047,-0.4558043,0.06663552,-1.097516,-1.159438,0.2754136
2149.655705974796,-0.793114,0.6140099,-0.011998489999999999,0.050358560000000004,-0.803957,-0.2160935,0.28182840000000003,0.812217,-0.4921553,0.08693089999999999,0.2331609,0.5321141,-0.2363753,-0.043395380000000004,-0.735686,-0.1936767,-0.712677,-0.003425177,1.6051769999999999,1.2507599999999999,-0.6085632,0.0004896248,-0.954254,-1.231517,0.5140961000000001
2149.940170383818,-0.8364929999999999,0.870107,-0.30907029999999996,0.2325421,-0.5888449,-0.06234144,0.1169763,0.810789,-0.5466272,0.04778585,0.2412221,0.5636070999999999,-0.02662786,-0.2798656,-0.5532617999999999,-0.1431017,-0.839573,-0.2719962,1.468208,1.4931699999999999,-0.716366,-0.05134934,-0.746298,-1.21023,0.6875351
2150.2162681925743,-0.829115,1.058771,-0.5691623,0.4380173,-0.34055909999999995,0.06229104,-0.06695248,0.751737,-0.5633558,0.029610209999999998,0.2522275,0.5476163,0.188608,-0.4807866,-0.3297182,-0.1108947,-0.911883,-0.5069575000000001,1.2611620000000001,1.66705,-0.7679349999999999,-0.0869204,-0.4869935,-1.1012119999999999,0.770833
2150.4923660013305,-0.78337,1.1390470000000001,-0.778862,0.6572601,-0.07796320000000001,0.127043,-0.2598967,0.6504232,-0.5360985,0.02878211,0.2517116,0.4985463,0.39175010000000005,-0.6372842000000001,-0.07088620000000001,-0.1060647,-0.928921,-0.704025,0.987308,1.756902,-0.759038,-0.10752629999999999,-0.1927534,-0.9160200000000001,0.752017
2150.776830410352,-0.713055,1.088647,-0.925134,0.874888,0.1767598,0.1141294,-0.45125990000000005,0.5249657,-0.4632761,0.03434193,0.2287845,0.43071210000000004,0.5630387000000001,-0.7408520000000001,0.2154047,-0.133889,-0.8942359999999999,-0.860139,0.6631597,1.741754,-0.6906305,-0.1160243,0.11536279999999999,-0.6691475,0.6330716000000001
2151.0529282191083,-0.6284628,0.915523,-0.9982350000000001,1.070951,0.4002873,0.02586843,-0.6289906,0.3902976,-0.3481716,0.03255049,0.1804915,0.35476769999999996,0.6831699,-0.783069,0.5133303,-0.1925665,-0.81529,-0.971957,0.31494330000000004,1.6078789999999998,-0.565705,-0.114709,0.4098745,-0.3771026,0.42944720000000003
2151.3290260278645,-0.5347461,0.6533002,-0.993881,1.221934,0.5728295999999999,-0.1164303,-0.779527,0.25594239999999996,-0.1965859,0.012451809999999999,0.1126349,0.2770341,0.737989,-0.757148,0.79422,-0.2729048,-0.702646,-1.035797,-0.0302953,1.363558,-0.3876768,-0.10404029999999999,0.6578537000000001,-0.059910269999999995,0.1662381
2151.613490436886,-0.43356530000000004,0.3445232,-0.914487,1.30039,0.6830796,-0.2804361,-0.889602,0.1274987,-0.014732760000000001,-0.02979004,0.03720402,0.20086849999999998,0.7228899999999999,-0.6603457,1.01815,-0.36081009999999997,-0.568246,-1.04958,-0.350371,1.040683,-0.1624259,-0.08333570000000001,0.827176,0.2579269,-0.1278865
2151.8895882456422,-0.32628749999999995,0.024956609999999997,-0.767571,1.278263,0.730345,-0.43338960000000004,-0.9490810000000001,0.00941913,0.18988339999999998,-0.08956919999999999,-0.032088769999999996,0.12869919999999999,0.6442814,-0.4961775,1.144353,-0.4406038,-0.42346290000000003,-1.014804,-0.6288709,0.6808941999999999,0.099022,-0.05351703,0.896567,0.5483639,-0.4247978
2152.1656860543985,-0.2169916,-0.28168560000000004,-0.5616387,1.1376190000000002,0.7230160000000001,-0.5507516,-0.953106,-0.0935326,0.4050711,-0.1560153,-0.08447529999999999,0.0633913,0.5178313,-0.2755473,1.1466349999999998,-0.4975999,-0.2781604,-0.9364250000000001,-0.855078,0.31865330000000003,0.3827572,-0.01978627,0.863275,0.782229,-0.6973862
2152.45015046342,-0.1137612,-0.5602681,-0.3046708,0.882966,0.6752151000000001,-0.6197919,-0.9024749999999999,-0.1771721,0.6113716,-0.2164162,-0.1155742,0.00820407,0.364735,-0.01690591,1.02473,-0.5198004,-0.1415155,-0.820736,-1.024758,-0.02567838,0.6785583,0.00880145,0.743225,0.933366,-0.9195059999999999
2152.7262482721767,-0.026953849999999998,-0.799414,-0.00938602,0.544292,0.6036751,-0.6375242999999999,-0.802585,-0.2401728,0.783496,-0.26055890000000004,-0.1284563,-0.03439212,0.2076543,0.2544626,0.803775,-0.49922110000000003,-0.02335431,-0.6738151,-1.13967,-0.34156220000000004,0.98154,0.02326114,0.5640649,0.98448,-1.068452
2153.002346080933,0.0354802,-0.989366,0.29866129999999996,0.16678269999999998,0.5254032,-0.6052403,-0.6618213000000001,-0.2859101,0.896196,-0.28296520000000003,-0.1317015,-0.06393198,0.06673163,0.5084219,0.5230323,-0.4328009,0.06617400999999999,-0.502523,-1.204126,-0.6215839000000001,1.281504,0.01901725,0.3561957,0.9323089999999999,-1.129016
2153.2868104899544,0.07313739999999999,-1.12175,0.5799507,-0.2055158,0.4552821,-0.523803,-0.490371,-0.32236119999999996,0.9317840000000001,-0.2826061,-0.1349425,-0.08215270000000001,-0.044196040000000006,0.714217,0.221942,-0.3224529,0.1190882,-0.31675210000000004,-1.22101,-0.8596280000000001,1.547035,-0.0024020499999999998,0.1462146,0.789299,-1.0955000000000001
2153.56290829871,0.0953834,-1.189902,0.7922039999999999,-0.5407514,0.4036137,-0.3930458,-0.2998884,-0.3595795,0.885234,-0.26142340000000003,-0.1438801,-0.0920864,-0.12021659999999999,0.8471259999999999,-0.06829059999999999,-0.1745814,0.1322622,-0.13024339999999998,-1.1913580000000001,-1.052436,1.722763,-0.03427886,-0.04547585,0.581392,-0.9696750000000001
2153.8390061074665,0.11915400000000001,-1.189832,0.9075289999999999,-0.820148,0.3747814,-0.2148776,-0.103817,-0.4056479,0.7643789999999999,-0.22309980000000001,-0.15761619999999998,-0.0971397,-0.1651006,0.8953,-0.3260474,0.0003320058,0.1084825,0.041174909999999995,-1.117186,-1.199128,1.7511130000000001,-0.06633494,-0.2038022,0.3424568,-0.756672
2154.1234705164884,0.1635347,-1.1213440000000001,0.922117,-1.032738,0.3679788,0.003993374,0.0822661,-0.4632712,0.5861624999999999,-0.1720439,-0.1700937,-0.1011843,-0.1875958,0.862344,-0.5370337,0.18868290000000001,0.05621049,0.1823962,-1.003338,-1.297919,1.605961,-0.0862876,-0.3177384,0.1063748,-0.4637346
2154.3995683252447,0.2436035,-0.9880639999999999,0.851081,-1.1710509999999998,0.37918229999999997,0.2529828,0.24159309999999998,-0.5289977,0.3715488,-0.1117032,-0.1744988,-0.1090432,-0.1963269,0.763091,-0.6920263,0.3764705,-0.010992100000000001,0.2814987,-0.855715,-1.344798,1.31089,-0.082005,-0.3808504,-0.1006936,-0.1043924
2154.675666134001,0.3654952,-0.795942,0.713853,-1.230747,0.40244470000000004,0.5199964,0.3593016,-0.594993,0.1413524,-0.04264071,-0.16724329999999998,-0.1255366,-0.1966818,0.6153601999999999,-0.785659,0.552783,-0.0760935,0.332108,-0.6785268,-1.336461,0.925687,-0.04436635,-0.39288690000000004,-0.2640064,0.29472800000000005
2154.9601305430224,0.523544,-0.5525611,0.5235496,-1.211427,0.4294269,0.789761,0.42649180000000003,-0.6514963,-0.0863205,0.03756837,-0.1490048,-0.1524796,-0.1911875,0.4338698,-0.815465,0.710472,-0.1223236,0.3355751,-0.4749115,-1.273825,0.5130818,0.03067106,-0.3598252,-0.37830590000000003,0.6904905
2155.2362283517787,0.6998620999999999,-0.2690779,0.2880591,-1.1155549999999999,0.4481477,1.0373510000000001,0.44240630000000003,-0.6885025,-0.2971934,0.1314446,-0.1232273,-0.1857618,-0.1815947,0.2305443,-0.780444,0.8421000000000001,-0.13758220000000002,0.3011442,-0.2509052,-1.161524,0.1128358,0.142121,-0.2915612,-0.4428851,1.02809
2155.512326160535,0.866985,0.03590545,0.01877148,-0.946897,0.44317209999999996,1.224832,0.4132457,-0.6970012,-0.4809602,0.23732029999999998,-0.0941444,-0.2153767,-0.1699656,0.0188174,-0.6799540999999999,0.934444,-0.11646250000000001,0.2428552,-0.01880333,-1.004402,-0.2609404,0.2851709,-0.1991143,-0.4579267,1.255086
2155.7967905695564,0.994217,0.3344656,-0.2637271,-0.712026,0.39866050000000003,1.310211,0.3493623,-0.6705426,-0.6309254000000001,0.3468773,-0.06544671,-0.22910090000000002,-0.15808450000000002,-0.1835596,-0.5144818,0.967876,-0.059027149999999994,0.1750427,0.2030903,-0.805784,-0.6060481,0.4513061,-0.093303,-0.424326,1.339436
2156.0728883783127,1.0564609999999999,0.5933844,-0.5331501000000001,-0.4250582,0.3033744,1.266979,0.2636067,-0.6066326000000001,-0.743414,0.4463984,-0.03908982,-0.2177,-0.14662830000000002,-0.35654990000000003,-0.28882070000000004,0.92337,0.031190390000000002,0.1096816,0.3941889,-0.5701052,-0.9183859999999999,0.627263,0.01521541,-0.3459001,1.280251
2156.348986187069,1.04153,0.7841330000000001,-0.7664300000000001,-0.1100554,0.1548519,1.100505,0.1711178,-0.5067545,-0.816858,0.520947,-0.01380246,-0.1787835,-0.13542690000000002,-0.4833017,-0.01610777,0.7931,0.1475131,0.05648853,0.5369364,-0.3074302,-1.187515,0.795207,0.11636729999999999,-0.2311141,1.1027239999999998
2156.6334505960904,0.9512649999999999,0.893312,-0.949375,0.2034718,-0.03942365,0.847539,0.0883351,-0.3749788,-0.850619,0.5589234,0.01582378,-0.1177435,-0.1244698,-0.555037,0.2797536,0.5869843,0.2794505,0.02366938,0.62174,-0.03571519,-1.400406,0.9352630000000001,0.2026815,-0.0926401,0.842086
2156.909548404847,0.7956829999999999,0.925981,-1.074724,0.4892069,-0.2638202,0.5587799,0.02991282,-0.21672070000000002,-0.844291,0.554561,0.05799948,-0.045991540000000004,-0.1143723,-0.5723137,0.5650512,0.33030760000000003,0.41362649999999995,0.01727488,0.6495727,0.2216193,-1.547399,1.02809,0.2714418,0.054279680000000004,0.5317333
2157.1856462136034,0.5852763,0.8993249999999999,-1.13638,0.7282310000000001,-0.4978988,0.2776613,0.0053314799999999996,-0.03900204,-0.798413,0.5075651,0.119581,0.02247028,-0.1056251,-0.5426371999999999,0.801227,0.054631570000000004,0.5370393,0.03974446,0.6306552,0.4419499,-1.625442,1.055558,0.32417630000000003,0.19320210000000002,0.2028768
2157.470110622625,0.327873,0.8319780000000001,-1.126468,0.904722,-0.720167,0.028966489999999998,0.01809948,0.1483804,-0.716429,0.4208694,0.2007292,0.07518209999999999,-0.09734690000000001,-0.4767322,0.953365,-0.2113881,0.6400142,0.0897337,0.5794600000000001,0.6102775,-1.6363899999999998,1.001084,0.3629787,0.3082086,-0.11177949999999999
2157.7462084313806,0.03183355,0.73759,-1.037736,0.999558,-0.9113089999999999,-0.17916010000000002,0.06784134,0.33280869999999996,-0.6064058,0.29842609999999997,0.2915248,0.10521140000000001,-0.0867482,-0.38589809999999997,0.999775,-0.44623250000000003,0.715743,0.16376780000000002,0.5088265,0.722806,-1.5824550000000002,0.853216,0.38697610000000005,0.3874297,-0.3805683
2158.022306240137,-0.28889909999999996,0.6257937,-0.868385,0.991921,-1.0555649999999999,-0.3461171,0.1525797,0.5009536,-0.48044359999999997,0.1445227,0.3731868,0.11378849999999999,-0.06987953,-0.2811767,0.9381820000000001,-0.634844,0.756735,0.2576714,0.4268201,0.78512,-1.463063,0.6119708,0.39257539999999996,0.4271666,-0.580748
2158.3067706491584,-0.6134835000000001,0.5062484,-0.6253561999999999,0.8708910000000001,-1.140125,-0.4713443,0.26889240000000003,0.6416865,-0.3516226,-0.0351421,0.42419090000000004,0.1101835,-0.04321058,-0.1733543,0.784581,-0.7666540000000001,0.752192,0.36553579999999997,0.3378046,0.8062739999999999,-1.276338,0.2930893,0.377251,0.43307460000000003,-0.7031850000000001
2158.582868457915,-0.917812,0.3896368,-0.3249043,0.6471682,-1.1545450000000002,-0.5526304,0.4103848,0.74746,-0.2300326,-0.2317497,0.42863660000000003,0.1081297,-0.005192095999999999,-0.0725102,0.5656378000000001,-0.8351839999999999,0.6901083,0.4767455,0.2458624,0.79275,-1.024366,-0.0738178,0.34328909999999996,0.41666450000000005,-0.749427
2158.8589662666714,-1.17978,0.284704,0.00917021,0.3535476,-1.092735,-0.5888953,0.5660326,0.813449,-0.1202593,-0.4326924,0.3824618,0.1197063,0.04285659,0.01324526,0.309589,-0.838789,0.5636547000000001,0.574252,0.15734810000000002,0.746536,-0.717892,-0.45284610000000003,0.29841910000000005,0.3892777,-0.7248990000000001
2159.143430675693,-1.382766,0.19551629999999998,0.3496556,0.03306254,-0.9559409999999999,-0.5835655,0.718627,0.835982,-0.02141321,-0.6227767,0.2939125,0.14922180000000002,0.0967323,0.078932,0.04107656,-0.780388,0.3775765,0.6369811000000001,0.0809116,0.6677286,-0.3773511,-0.810999,0.2531354,0.3573675,-0.6343813
2159.419528484449,-1.5163119999999999,0.1221682,0.6714778,-0.2751546,-0.7527870000000001,-0.545671,0.843395,0.812364,0.0707189,-0.7866249999999999,0.1781395,0.1902761,0.14997850000000001,0.1226484,-0.2193828,-0.6651302000000001,0.1498357,0.6461749,0.02567845,0.5588183999999999,-0.029693300000000002,-1.124599,0.2165905,0.3214267,-0.48328909999999997
2159.695626293205,-1.575077,0.06322078,0.954835,-0.5428885,-0.4952227,-0.4882451,0.9094540000000001,0.742518,0.16049599999999997,-0.910791,0.049590869999999995,0.2280509,0.1947988,0.1443442,-0.4541761,-0.4981858,-0.0928865,0.5923343999999999,-0.0009897159999999999,0.42725409999999997,0.2977128,-1.3801409999999998,0.1932042,0.2784551,-0.2828539
2159.980090702227,-1.556961,0.01607095,1.182636,-0.752185,-0.1950529,-0.4253655,0.887355,0.6311788,0.24941490000000002,-0.984739,-0.0829486,0.2460836,0.2232174,0.1448419,-0.6482518,-0.2848699,-0.3231788,0.4786593,0.004684946000000001,0.2851618,0.5841801,-1.5698969999999999,0.181279,0.2260552,-0.05403419
2160.256188510983,-1.461789,-0.025378849999999998,1.3351169999999999,-0.8924789999999999,0.1344476,-0.3694495,0.761222,0.48877709999999996,0.33458879999999996,-1.001091,-0.2162818,0.2338392,0.2288699,0.1264564,-0.789663,-0.03351999,-0.5198473,0.31906629999999997,0.04174429,0.1473822,0.8207289999999999,-1.6864540000000001,0.1737533,0.1657089,0.1744848
2160.5322863197393,-1.291472,-0.0722582,1.389416,-0.95893,0.472906,-0.3296734,0.5376168,0.33011300000000005,0.4098129,-0.95592,-0.3491019,0.1906989,0.2093875,0.0947548,-0.869925,0.2408651,-0.6706203,0.1324211,0.1040984,0.02890174,1.008959,-1.721188,0.1605233,0.1033494,0.3739358
2160.816750728761,-1.051407,-0.1381821,1.32825,-0.9513910000000001,0.788851,-0.3114076,0.2443637,0.171605,0.4690511,-0.849471,-0.4780972,0.124376,0.1682828,0.05942923,-0.8842260000000001,0.5140828,-0.770511,-0.06322274,0.18087509999999998,-0.057989820000000004,1.152774,-1.6683310000000002,0.1312878,0.04663337,0.5239381
2161.092848537517,-0.751359,-0.2334675,1.15227,-0.873187,1.042223,-0.3160038,-0.0798224,0.02866878,0.510524,-0.6869862999999999,-0.5965001,0.04536098,0.114737,0.032492810000000004,-0.8322440000000001,0.7526609999999999,-0.818188,-0.25346789999999997,0.2575321,-0.10643570000000001,1.248478,-1.529633,0.0776573,0.00024926019999999997,0.616301
2161.368946346274,-0.4044516,-0.3601941,0.8856259999999999,-0.730856,1.1939620000000002,-0.3404954,-0.3976126,-0.0858109,0.5388299,-0.4788791,-0.6953513,-0.03884699,0.060609569999999995,0.023999080000000002,-0.719425,0.9181900000000001,-0.812973,-0.427406,0.3178896,-0.1167019,1.2825259999999998,-1.3139349999999999,-0.00597898,-0.03760323,0.6519422
2161.653410755295,-0.024902360000000002,-0.511091,0.5689229,-0.5351577,1.2183780000000002,-0.377489,-0.6805855,-0.1623153,0.5633803,-0.2397801,-0.765807,-0.1263983,0.015697219999999998,0.037518180000000005,-0.557207,0.9772489999999999,-0.7543620000000001,-0.5762043,0.3470579,-0.09588669999999999,1.2402950000000001,-1.031786,-0.1217139,-0.07477400000000001,0.6339613
2161.929508564051,0.37313989999999997,-0.6715989,0.244132,-0.3005814,1.11188,-0.4158308,-0.9106299999999999,-0.19565349999999998,0.5934271,0.01316196,-0.800513,-0.21956830000000002,-0.01655668,0.06810692,-0.3615367,0.9139550000000001,-0.6437598999999999,-0.6920529,0.33458180000000004,-0.05552316,1.1190689999999999,-0.6921193999999999,-0.2664816,-0.1212911,0.5635588
2162.2056063728073,0.7734650000000001,-0.822801,-0.05777604,-0.04112164,0.89327,-0.4422201,-1.0777970000000001,-0.1861489,0.6319634999999999,0.26210310000000003,-0.7934709999999999,-0.32043829999999995,-0.04071186,0.1040956,-0.1503257,0.7374780000000001,-0.4866358,-0.7679630000000001,0.27675269999999996,-0.007951370000000001,0.934066,-0.3054415,-0.43085490000000004,-0.18543700000000002,0.4429166
2162.4900707818288,1.153271,-0.944559,-0.3193183,0.2349872,0.5965407,-0.4433114,-1.1774840000000002,-0.1403577,0.6717648,0.4900098,-0.7394590000000001,-0.42655689999999996,-0.06730577,0.1318128,0.058732309999999996,0.4788098,-0.29262869999999996,-0.79807,0.1772267,0.03705569,0.712992,0.1105111,-0.6007210999999999,-0.2719409,0.2815414
2162.7661685905855,1.481298,-1.019746,-0.5314442,0.5245485,0.2615662,-0.40779899999999997,-1.208487,-0.0705908,0.6961227,0.6818672,-0.6346577999999999,-0.5290747,-0.10789030000000001,0.1408778,0.24927,0.17859730000000001,-0.07325219999999999,-0.777945,0.045741710000000005,0.07401450000000001,0.4846842,0.5303367999999999,-0.761614,-0.3812578,0.098308
2163.0422663993418,1.72354,-1.0387089999999999,-0.6890422,0.819119,-0.07296799999999999,-0.32816769999999995,-1.172108,0.0068404979999999995,0.684572,0.8258040000000001,-0.4789211,-0.6142836,-0.1694042,0.1275582,0.4067602,-0.12559679999999998,0.1601642,-0.70476,-0.10446659999999999,0.1010485,0.2705297,0.926632,-0.9023770000000001,-0.508515,-0.0839538
2163.326730808363,1.8553359999999999,-1.000482,-0.7914059999999999,1.092098,-0.3741017,-0.2019689,-1.07177,0.0741979,0.6211793,0.914144,-0.2781401,-0.6675025000000001,-0.2505755,0.0947709,0.5192005,-0.4058152,0.3950842,-0.5775994000000001,-0.2594746,0.1171975,0.0823949,1.274588,-1.015511,-0.6431327,-0.24662610000000001
2163.6028286171195,1.871156,-0.908803,-0.844291,1.297114,-0.6178732,-0.03258801,-0.9133600000000001,0.1151913,0.5014331,0.9442299999999999,-0.044676030000000005,-0.6770750000000001,-0.34191990000000005,0.04920195,0.5781139000000001,-0.6434561,0.6129102000000001,-0.3986864,-0.40663419999999995,0.1194858,-0.0756259,1.550374,-1.0947580000000001,-0.7708189999999999,-0.37952250000000004
2163.8789264258753,1.784391,-0.766157,-0.858179,1.384992,-0.7911050000000001,0.1704668,-0.706349,0.1177456,0.3344516,0.918708,0.20494669999999998,-0.6365555,-0.4288858,-0.002366154,0.579509,-0.826441,0.785379,-0.1758806,-0.535157,0.10202220000000001,-0.205002,1.7279499999999999,-1.1323480000000001,-0.877219,-0.4792641
2164.163390834897,1.617245,-0.5717257,-0.842548,1.329636,-0.89026,0.3920721,-0.46540899999999996,0.0760018,0.1397571,0.8455509999999999,0.4535993,-0.5448625,-0.49618169999999995,-0.0553539,0.5247312,-0.9472400000000001,0.878451,0.07436659999999999,-0.6355265,0.05800074,-0.3104668,1.783229,-1.1178929999999998,-0.9506279999999999,-0.5452363
2164.4394886436535,1.3888559999999999,-0.3246306,-0.8017099999999999,1.143072,-0.9173429999999999,0.6131034,-0.2108141,-0.009189600000000001,-0.059451210000000004,0.737618,0.6857529,-0.405755,-0.5313392,-0.1076607,0.42141890000000004,-1.001924,0.864934,0.326088,-0.6987680000000001,-0.01677102,-0.3966494,1.706383,-1.0402069999999999,-0.9823379999999999,-0.5775189000000001
2164.7155864524098,1.110039,-0.02759967,-0.7358119999999999,0.867433,-0.874783,0.8123849999999999,0.03382379,-0.1313907,-0.2431506,0.6111168,0.8869769999999999,-0.2278346,-0.5266982,-0.1586858,0.284095,-0.988827,0.738766,0.547582,-0.716905,-0.1209817,-0.46463129999999997,1.512364,-0.891422,-0.9657060000000001,-0.5782902999999999
2165.000050861431,0.7875070000000001,0.3132563,-0.6451298,0.5511597,-0.7626149999999999,0.96761,0.2461102,-0.2803409,-0.3984862,0.4824071,1.042055,-0.02457308,-0.4801181,-0.2080176,0.1330203,-0.907452,0.5199355,0.709716,-0.6849213,-0.2464833,-0.5109209,1.23844,-0.6703683,-0.89558,-0.5544126
2165.2761486701875,0.4323466,0.6896239,-0.5331655,0.2285493,-0.5799219999999999,1.055803,0.4093929,-0.44327289999999997,-0.5197829,0.3638747,1.134735,0.1873396,-0.3948294,-0.2542015,-0.009626959999999999,-0.759234,0.2460059,0.794304,-0.6025677,-0.37848020000000004,-0.5295892,0.929117,-0.3821811,-0.768691,-0.5174708
2165.552246478944,0.06459194,1.085945,-0.4067525,-0.0841575,-0.330176,1.05623,0.5151174000000001,-0.6056490999999999,-0.6058227,0.2612239,1.150961,0.3920483,-0.2783529,-0.2939566,-0.1253392,-0.5502658,-0.043351070000000005,0.797146,-0.4741702,-0.49775670000000005,-0.5157089,0.6199704,-0.035100099999999995,-0.5843634999999999,-0.4799403
2165.8367108879656,-0.2909095,1.4684389999999998,-0.27531069999999996,-0.3795176,-0.02727571,0.95718,0.5628854,-0.7519049999999999,-0.6569052,0.17386669999999999,1.084671,0.5792094,-0.14013019999999998,-0.3223241,-0.20408430000000002,-0.2938558,-0.3177405,0.724535,-0.30674629999999997,-0.5853267000000001,-0.4679759,0.33071429999999996,0.3604601,-0.3450405,-0.4499327
2166.1128086967215,-0.6135871,1.780968,-0.1502879,-0.649502,0.3016321,0.762811,0.5594302,-0.866579,-0.6734469,0.0976759,0.9426129999999999,0.745745,0.011896990000000001,-0.33380550000000003,-0.2457721,-0.010474800000000001,-0.5578846,0.587279,-0.1091223,-0.6278013,-0.3899917,0.06812707999999999,0.787381,-0.05607182,-0.428316
